,OBJECTID,BYGNING_ID,FYLKES_NR,FYLKES_NAVN,KOMMUNE_NR,KOMMUNE_NAVN,BYGNINGS_NR,BYGNING_LNR,BYGNINGSTYPE_NR,BYGNINGSTYPE_NAVN,BYGNINGSSTATUS_NR,BYGNINGSSTATUS_NAVN,GODKJENT_DATO,IGANGSATT_DATO,TATT_I_BRUK_DATO,TATT_I_BRUK,NAERINGSGRUPPE_KODE,NAERINGSGRUPPE_NAVN,PAABYGG_TILBYGG_KODE,PAABYGG_TILBYGG_NAVN,REGISTRERT_IGANGSATT_DATO,REGISTRERT_GODKJENT_DATO,VANNFORSYNING_NR,VANNFORSYNING_NAVN,BRUKSAREAL_TOTALT,BRUKSAREAL_BOLIG,BRUKSAREAL_ANNET_BOLIG,ANTALL_ETASJER,ANTALL_BOLIGER,LKOORDINAT_TYPE,LKOORDINATSYSTEM_NR,LKOORDINATSYSTEM_NAVN,LKOORDINAT_KVALITET_KODE,LKOORDINAT_KVALITET_NAVN,LX_KOORDINAT,LY_KOORDINAT,LZ_KOORDINAT,UKOORDINAT_TYPE,UKOORDINATSYSTEM_NR,UKOORDINATSYSTEM_NAVN,UKOORDINAT_KVALITET_KODE,UKOORDINAT_KVALITET_NAVN,UX_KOORDINAT,UY_KOORDINAT,UZ_KOORDINAT,EIENDOM_ANTALL,HAR_HEIS,BEBYGD_AREAL,Energistandard_profet,Byggtype_profet,Energiomraadeid,Energibronn,tatt_i_bruk_sammenstilt,Byggutvalgsident,Planforslag,SHAPE,oppgraderes,grunnvarme,solceller,luft_luft_varmepumpe,fjernvarme,grunnvarme_meter,grunnvarme_kostnad,_nettutveksling_energi,_nettutveksling_vintereffekt,_nettutveksling_sommereffekt,_termisk_energibehov_sum,_levert_fra_kilde_sum,_fjernvarmeproduksjon_sum,_elspesifikt_energibehov_sum,_kompressor_sum,_spisslast_sum,_solcelleproduksjon_sum,_termisk_energibehov_vintereffekt,_levert_fra_kilde_vintereffekt,_fjernvarmeproduksjon_vintereffekt,_elspesifikt_energibehov_vintereffekt,_kompressor_vintereffekt,_spisslast_vintereffekt,_solcelleproduksjon_vintereffekt,_termisk_energibehov_sommereffekt,_levert_fra_kilde_sommereffekt,_fjernvarmeproduksjon_sommereffekt,_elspesifikt_energibehov_sommereffekt,_kompressor_sommereffekt,_spisslast_sommereffekt,_solcelleproduksjon_sommereffekt,scenario_navn,_utetemperatur,_termisk_energibehov,_elspesifikt_energibehov,_kompressor,_levert_fra_kilde,_spisslast,_fjernvarmeproduksjon,_solcelleproduksjon,_nettutveksling_energi_liste
23,24,2984054,50,TRØNDELAG,5001,TRONDHEIM,10546885,0,722,Bo- og behandlingssenter,TB,Tatt i bruk,19930504,19930525,19940221,19940311,Q,Helse- og sosialtjenester,,,19930604,19930504,1,Tilkn. off. vannverk,352.0,176.0,176.0,2,4,L,22,EUREF89 UTM Sone 32,52,DigitFraStrekKart1_1000,7036732.0,572092.0,0.0,U,23,EUREF89 UTM Sone 33,52,DigitFraStrekKart1_1000,7043993.66,273030.35,0.0,1,N,0.0,X,J,A,,19940221,P3,,"{'x': 572092, 'y': 7036732, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,False,False,False,0,0,0.0979,0.022,0.009,0.0620875399,0.0,0.0,0.0357916264,0.0,0.0,0.0,0.0173517768,0.0,0,0.0044343024,0.0,0.0,0,0.0044586663,0.0,0,0.0047338086,0.0,0.0,0,Referansesituasjon,[0],[7.85192665 7.85486659 7.96529575 ... 8.62295748 8.47182653 8.31262052],[3.12165304 3.06980326 3.07825461 ... 3.53586527 3.37392718 3.2070273 ],0,0,0,0,0,"[10.97357969 10.92466985 11.04355036 ... 12.15882276 11.84575371
 11.51964781]"
24,25,2986392,50,TRØNDELAG,5001,TRONDHEIM,10570719,0,243,Veksthus,TB,Tatt i bruk,19970506,19970530,19980714,19980806,Q,Helse- og sosialtjenester,,,19970804,19970528,1,Tilkn. off. vannverk,50.0,0.0,50.0,1,,L,22,EUREF89 UTM Sone 32,--,UOppgitt,7036704.0,572405.0,0.0,U,23,EUREF89 UTM Sone 33,--,UOppgitt,7043936.46,273339.53,0.0,1,J,0.0,X,L,A,,19980714,P3,,"{'x': 572405, 'y': 7036704, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,False,False,False,0,0,0.0135,0.004,0.002,0.0066508615,0.0,0.0,0.0068474696,0.0,0.0,0.0,0.0027734132,0.0,0,0.0009645307,0.0,0.0,0,0.0003348961,0.0,0,0.0014507507,0.0,0.0,0,Referansesituasjon,[0],[0.90513852 0.87855248 0.87915157 ... 1.02918277 0.9980652  0.98234898],[0.50933489 0.50005028 0.49514117 ... 0.54166309 0.52650312 0.51210399],0,0,0,0,0,[1.4144734  1.37860277 1.37429275 ... 1.57084586 1.52456832 1.49445297]
25,26,4614428,50,TRØNDELAG,5001,TRONDHEIM,21071943,0,419,Annen eksp. og terminalbygning,TB,Tatt i bruk,20040126,20040419,20051019,20051216,L,Omsetning og drift av fast eiendom,,,20051216,20051216,,Ikke utfylt,0.0,0.0,0.0,0,,L,22,EUREF89 UTM Sone 32,--,UOppgitt,7036519.0,572064.0,0.0,U,23,EUREF89 UTM Sone 33,--,UOppgitt,7043784.1,272982.51,0.0,1,N,0.0,X,W,A,,20051019,P3,,"{'x': 572064, 'y': 7036519, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,False,False,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,Referansesituasjon,[0],[0],[0],0,0,0,0,0,0
26,27,4811105,50,TRØNDELAG,5001,TRONDHEIM,21093610,0,719,Sykehus,TB,Tatt i bruk,20070920,20071016,20081218,20090107,Q,Helse- og sosialtjenester,,,20071207,20071001,,Ikke utfylt,6750.0,0.0,6750.0,5,,L,22,EUREF89 UTM Sone 32,--,UOppgitt,7037066.0,572443.0,0.0,U,23,EUREF89 UTM Sone 33,--,UOppgitt,7044293.52,273411.28,0.0,1,N,0.0,Y,K,A,,20081218,P3,,"{'x': 572443, 'y': 7037066, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,False,False,False,0,0,1.4455,0.345,0.226,0.5211121552,0.0,0.0,0.9244083911,0.0,0.0,0.0,0.214709184,0.0,0,0.1302116465,0.0,0.0,0,0.0300599302,0.0,0,0.1958513445,0.0,0.0,0,Referansesituasjon,[0],"[66.28885492 66.00489795 65.38865062 ... 77.37430905 72.7406703
 70.98474082]","[68.76020947 67.50678847 66.84405863 ... 73.12451715 71.0779212
 69.13403932]",0,0,0,0,0,"[135.0490644  133.51168642 132.23270925 ... 150.4988262  143.8185915
 140.11878015]"
27,28,4842291,50,TRØNDELAG,5001,TRONDHEIM,21096806,0,999,,TB,Tatt i bruk,20071219,20080623,20080709,20080806,,,,,20080114,20080114,,Ikke utfylt,0.0,0.0,0.0,0,,L,22,EUREF89 UTM Sone 32,--,UOppgitt,7037006.0,572389.0,0.0,U,23,EUREF89 UTM Sone 33,--,UOppgitt,7044238.81,273351.86,0.0,1,N,0.0,Y,L,A,,20080709,P3,,"{'x': 572389, 'y': 7037006, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,False,False,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,Referansesituasjon,[0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],0,0,0,0,0,0
28,29,2987237,50,TRØNDELAG,5001,TRONDHEIM,182060321,0,181,Garasjeuthus anneks til bolig,TB,Tatt i bruk,19741016,19741116,19750516,20030522,Y,Annet som ikke er næring,,,20030522,20030522,,Ikke utfylt,106.0,0.0,106.0,1,,L,22,EUREF89 UTM Sone 32,52,DigitFraStrekKart1_1000,7037013.0,572159.0,0.0,U,23,EUREF89 UTM Sone 33,52,DigitFraStrekKart1_1000,7044267.31,273123.4,0.0,1,N,0.0,X,A,A,,19750516,P3,,"{'x': 572159, 'y': 7037013, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,False,False,False,0,0,0.0205,0.006,0.001,0.0162935038,0.0,0.0,0.004248186,0.0,0.0,0.0,0.0056859661,0.0,0,0.0004328775,0.0,0.0,0,0.0006630647,0.0,0,0.0004948698,0.0,0.0,0,Referansesituasjon,[0],[2.43384396 2.28540283 2.19414593 ... 2.94103062 2.70274487 2.62551829],[0.44142817 0.34362992 0.30889283 ... 0.75833725 0.67603708 0.53655433],0,0,0,0,0,[2.87527213 2.62903275 2.50303876 ... 3.69936787 3.37878195 3.16207262]
29,30,2987238,50,TRØNDELAG,5001,TRONDHEIM,182060348,0,181,Garasjeuthus anneks til bolig,TB,Tatt i bruk,19741016,19741116,19750516,20030522,Y,Annet som ikke er næring,,,20030522,20030522,,Ikke utfylt,133.0,0.0,133.0,1,,L,22,EUREF89 UTM Sone 32,52,DigitFraStrekKart1_1000,7036999.0,572160.0,0.0,U,23,EUREF89 UTM Sone 33,52,DigitFraStrekKart1_1000,7044253.27,273123.09,0.0,1,N,0.0,X,A,A,,19750516,P3,,"{'x': 572160, 'y': 7036999, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,False,False,False,0,0,0.0258,0.008,0.001,0.0204437359,0.0,0.0,0.0053302712,0.0,0.0,0.0,0.0071342783,0.0,0,0.0005431388,0.0,0.0,0,0.0008319586,0.0,0,0.0006209216,0.0,0.0,0,Referansesituasjon,[0],[3.05378535 2.86753375 2.75303216 ... 3.69016106 3.39117988 3.29428239],[0.55386742 0.4311583  0.38757308 ... 0.95149862 0.8482352  0.67322383],0,0,0,0,0,[3.60765277 3.29869204 3.14060524 ... 4.64165969 4.23941509 3.96750622]
30,31,2987239,50,TRØNDELAG,5001,TRONDHEIM,182060356,0,143,Stort frittliggende boligbygg på 5 etg. el. mer,TB,Tatt i bruk,10101,10101,19620101,20080326,X,Bolig,,,10101,10101,,Ikke utfylt,3725.0,3725.0,0.0,12,40,L,22,EUREF89 UTM Sone 32,52,DigitFraStrekKart1_1000,7037002.0,572193.0,0.0,U,23,EUREF89 UTM Sone 33,52,DigitFraStrekKart1_1000,7044253.17,273156.24,0.0,1,J,0.0,X,B,A,,19620101,P3,,"{'x': 572193, 'y': 7037002, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,False,True,False,0,0,0.7275,0.221,0.04,0.6282298393,0.0500546819,0.0,0.1492876697,0.0290351357,0.5491400217,0.0,0.2062541172,0.0,0,0.0152119688,0.0,0.2062541172,0,0.0317417456,0.0093717593,0,0.0173904728,0.0054362608,0.0169337256,0,Referansesituasjon,[0],"[ 87.93967484  80.86850697  76.68163155 ... 109.81804067 100.0907757
  95.21295227]","[15.51245221 12.07567408 10.85496029 ... 26.64911563 23.75696342
 18.85532904]",[2.8305654  2.8305654  2.8305654  ... 2.66770944 2.74913742 2.74913742],"[-4.87971029 -4.87971029 -4.87971029 ... -4.59895723 -4.73933376
 -4.73933376]","[ 80.22939915  73.15823128  68.97135586 ... 102.551374    92.60230452
  87.72448109]",0,0,"[ 98.57241675  88.06447076  82.65688155 ... 131.86819906 119.10840536
 109.32894755]"
31,32,2987262,50,TRØNDELAG,5001,TRONDHEIM,182060607,0,181,Garasjeuthus anneks til bolig,TB,Tatt i bruk,10101,10101,10101,20060215,Y,Annet som ikke er næring,,,10101,10101,,Ikke utfylt,37.0,0.0,37.0,1,,L,22,EUREF89 UTM Sone 32,52,DigitFraStrekKart1_1000,7037127.0,572409.0,0.0,U,23,EUREF89 UTM Sone 33,52,DigitFraStrekKart1_1000,7044357.47,273383.12,0.0,1,N,0.0,X,A,A,,20060215,P3,,"{'x': 572409, 'y': 7037127, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,False,True,False,0,0,0.0046,0.002,0.0,0.0056873551,0.0025562983,0.0,0.0014828574,0.0014828277,0.0016482292,0.0,0.001984724,0.0,0,0.0001510987,0.0,0.001984724,0,0.0002314471,0.0001464792,0,0.0001727376,8.49679e-05,0.0,0,Referansesituasjon,[0],[0.84954931 0.79773495 0.76588113 ... 1.02658616 0.94341094 0.9164545 ],[0.15408342 0.11994629 0.10782108 ... 0.26470262 0.23597521 0.18728783],[0.22471565 0.22471565 0.22471565 ... 0.21178668 0.21825116 0.21825116],"[-0.38739513 -0.38739513 -0.38739513 ... -0.36510644 -0.37625078
 -0.37625078]",[0.23743853 0.18562418 0.15377035 ... 0.44969304 0.348909   0.32195255],0,0,[0.6162376  0.53028611 0.48630708 ... 0.92618235 0.80313537 0.72749155]
32,33,2987263,50,TRØNDELAG,5001,TRONDHEIM,182060615,0,111,Enebolig,TB,Tatt i bruk,10101,10101,19000101,20060215,X,Bolig,,,10101,10101,,Ikke utfylt,150.0,150.0,0.0,3,1,L,22,EUREF89 UTM Sone 32,52,DigitFraStrekKart1_1000,7037111.0,572410.0,0.0,U,23,EUREF89 UTM Sone 33,52,DigitFraStrekKart1_1000,7044341.44,273382.62,0.0,1,N,0.0,X,A,A,,19000101,P3,,"{'x': 572410, 'y': 7037111, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,False,False,False,0,0,0.0291,0.009,0.002,0.023056845,0.0,0.0,0.006011584,0.0,0.0,0.0,0.0080461785,0.0,0,0.0006125625,0.0,0.0,0,0.0009382992,0.0,0,0.0007002875,0.0,0.0,0,Referansesituasjon,[0],[3.44411881 3.23406061 3.10492349 ... 4.16183578 3.82463897 3.71535607],[0.6246625  0.48626876 0.4371125  ... 1.07311875 0.95665625 0.75927499],0,0,0,0,0,[4.06878132 3.72032937 3.54203598 ... 5.23495453 4.78129521 4.47463107]
33,34,2987270,50,TRØNDELAG,5001,TRONDHEIM,182060690,0,719,Sykehus,TB,Tatt i bruk,10101,10101,10101,20060215,Q,Helse- og sosialtjenester,,,10101,10101,,Ikke utfylt,0.0,0.0,0.0,0,,L,22,EUREF89 UTM Sone 32,52,DigitFraStrekKart1_1000,7036990.0,572365.0,0.0,U,23,EUREF89 UTM Sone 33,52,DigitFraStrekKart1_1000,7044225.11,273326.46,0.0,1,J,0.0,X,K,A,,20060215,P3,,"{'x': 572365, 'y': 7036990, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,False,False,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,Referansesituasjon,[0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],0,0,0,0,0,0
34,35,2987440,50,TRØNDELAG,5001,TRONDHEIM,182062553,0,159,Annen bygning for bofellesskap,TB,Tatt i bruk,19260510,19260610,19270610,20030519,Q,Helse- og sosialtjenester,,,20030519,20030519,,Ikke utfylt,2232.0,2232.0,0.0,5,21,L,22,EUREF89 UTM Sone 32,52,DigitFraStrekKart1_1000,7036645.0,571943.0,0.0,U,23,EUREF89 UTM Sone 33,52,DigitFraStrekKart1_1000,7043920.94,272873.77,0.0,1,N,0.0,X,B,A,,19270610,P3,,"{'x': 571943, 'y': 7036645, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,False,False,False,0,0,0.4659,0.133,0.029,0.3764319467,0.0,0.0,0.0894523701,0.0,0.0,0.0,0.1235863596,0.0,0,0.00911493,0.0,0.0,0,0.0190194836,0.0,0,0.0104202779,0.0,0.0,0,Referansesituasjon,[0],"[52.692981   48.45597518 45.94722191 ... 65.80238034 59.9738554
 57.05108979]","[ 9.29497807  7.23567907  6.50423393 ... 15.968007   14.23504493
 11.29801193]",0,0,0,0,0,"[61.98795908 55.69165426 52.45145584 ... 81.77038734 74.20890033
 68.34910172]"
35,36,2987456,50,TRØNDELAG,5001,TRONDHEIM,182062723,0,612,Barnehage,TB,Tatt i bruk,19751217,19760117,19770117,20030522,P,Undervisning,,,20030522,20030522,,Ikke utfylt,410.0,205.0,205.0,2,2,L,22,EUREF89 UTM Sone 32,52,DigitFraStrekKart1_1000,7036741.0,572033.0,0.0,U,23,EUREF89 UTM Sone 33,52,DigitFraStrekKart1_1000,7044008.15,272972.42,0.0,1,N,0.0,X,F,A,,19770117,P3,,"{'x': 572033, 'y': 7036741, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,False,False,False,0,0,0.0803,0.031,0.01,0.0496582398,0.0,0.0,0.0305976345,0.0,0.0,0.0,0.0259516556,0.0,0,0.0049031084,0.0,0.0,0,0.0023550738,0.0,0,0.0072797575,0.0,0.0,0,Referansesituasjon,[0],[6.20449335 6.00554519 6.01477072 ... 7.46357739 6.77642547 6.75672825],[1.87949092 1.87949092 1.85187677 ... 1.75736242 1.80888933 1.85366974],0,0,0,0,0,[8.08398427 7.88503611 7.86664749 ... 9.22093981 8.5853148  8.61039799]
36,37,2987655,50,TRØNDELAG,5001,TRONDHEIM,182064858,0,533,Gatekjøkken kioskbygning,TB,Tatt i bruk,10101,10101,10101,20060215,I,Overnattings- og serveringsvirksomhet,,,10101,10101,,Ikke utfylt,40.0,0.0,40.0,1,,L,22,EUREF89 UTM Sone 32,52,DigitFraStrekKart1_1000,7036571.0,571935.0,0.0,U,23,EUREF89 UTM Sone 33,52,DigitFraStrekKart1_1000,7043847.98,272858.87,0.0,1,N,0.0,X,L,A,,20060215,P3,,"{'x': 571935, 'y': 7036571, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,False,True,False,0,0,0.0083,0.003,0.001,0.0053206892,0.0025054597,0.0,0.0054779757,0.0014533378,0.0013618916,0.0,0.0022187306,0.0,0,0.0007716246,0.0,0.0022187306,0,0.0002679169,0.0001695603,0,0.0011606006,9.83566e-05,0.0,0,Referansesituasjon,[0],[0.72411082 0.70284199 0.70332126 ... 0.82334622 0.79845216 0.78587918],[0.40746791 0.40004023 0.39611294 ... 0.43333047 0.4212025  0.4096832 ],[0.25183798 0.25183798 0.25183798 ... 0.23734854 0.24459326 0.24459326],"[-0.43415227 -0.43415227 -0.43415227 ... -0.40917341 -0.42166284
 -0.42166284]",[0.03812057 0.01685174 0.01733101 ... 0.17682426 0.13219606 0.11962308],0,0,[0.69742646 0.66872995 0.66528193 ... 0.84750327 0.79799181 0.77389953]
37,38,2987668,50,TRØNDELAG,5001,TRONDHEIM,182064998,0,719,Sykehus,TB,Tatt i bruk,10101,10101,10101,19960624,Q,Helse- og sosialtjenester,,,10101,10101,,Ikke utfylt,1615.0,0.0,1615.0,4,,L,22,EUREF89 UTM Sone 32,52,DigitFraStrekKart1_1000,7036970.0,572528.0,0.0,U,23,EUREF89 UTM Sone 33,52,DigitFraStrekKart1_1000,7044189.93,273486.96,0.0,1,J,0.0,X,K,A,,19960624,P3,,"{'x': 572528, 'y': 7036970, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,False,False,False,0,0,0.436,0.121,0.058,0.214822826,0.0,0.0,0.2211732669,0.0,0.0,0.0,0.089581248,0.0,0,0.0311543421,0.0,0.0,0,0.0108171453,0.0,0,0.0468592476,0.0,0.0,0,Referansesituasjon,[0],"[29.2359742  28.37724527 28.39659587 ... 33.24260347 32.2375058
 31.72987189]","[16.45151679 16.15162421 15.99305995 ... 17.49571781 17.00605078
 16.54095904]",0,0,0,0,0,"[45.68749098 44.52886947 44.38965582 ... 50.73832128 49.24355657
 48.27083093]"
38,39,2987670,50,TRØNDELAG,5001,TRONDHEIM,182065013,0,719,Sykehus,TB,Tatt i bruk,10101,10101,10101,20061219,Q,Helse- og sosialtjenester,,,10101,10101,,Ikke utfylt,1595.0,0.0,1595.0,4,,L,22,EUREF89 UTM Sone 32,52,DigitFraStrekKart1_1000,7036872.0,572538.0,0.0,U,23,EUREF89 UTM Sone 33,52,DigitFraStrekKart1_1000,7044091.37,273487.75,0.0,1,N,0.0,X,K,A,,20061219,P3,,"{'x': 572538, 'y': 7036872, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,False,False,False,0,0,0.4306,0.119,0.057,0.2121624814,0.0,0.0,0.2184342791,0.0,0.0,0.0,0.0884718827,0.0,0,0.0307685298,0.0,0.0,0,0.0106831869,0.0,0,0.0462789473,0.0,0.0,0,Referansesituasjon,[0],"[28.87391879 28.02582427 28.04493524 ... 32.83093036 31.83827972
 31.3369323 ]","[16.24778283 15.95160409 15.79500348 ... 17.27905257 16.79544953
 16.33611744]",0,0,0,0,0,"[45.12170162 43.97742836 43.83993872 ... 50.10998293 48.63372925
 47.67304974]"
39,40,2987671,50,TRØNDELAG,5001,TRONDHEIM,182065021,0,719,Sykehus,TB,Tatt i bruk,10101,10101,10101,20061219,Q,Helse- og sosialtjenester,,,10101,10101,,Ikke utfylt,1595.0,0.0,1595.0,4,,L,22,EUREF89 UTM Sone 32,52,DigitFraStrekKart1_1000,7036831.0,572434.0,0.0,U,23,EUREF89 UTM Sone 33,52,DigitFraStrekKart1_1000,7044060.26,273380.31,0.0,1,N,0.0,X,K,A,,20061219,P3,,"{'x': 572434, 'y': 7036831, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,False,False,False,0,0,0.4306,0.119,0.057,0.2121624814,0.0,0.0,0.2184342791,0.0,0.0,0.0,0.0884718827,0.0,0,0.0307685298,0.0,0.0,0,0.0106831869,0.0,0,0.0462789473,0.0,0.0,0,Referansesituasjon,[0],"[28.87391879 28.02582427 28.04493524 ... 32.83093036 31.83827972
 31.3369323 ]","[16.24778283 15.95160409 15.79500348 ... 17.27905257 16.79544953
 16.33611744]",0,0,0,0,0,"[45.12170162 43.97742836 43.83993872 ... 50.10998293 48.63372925
 47.67304974]"
40,41,2987672,50,TRØNDELAG,5001,TRONDHEIM,182065048,0,719,Sykehus,TB,Tatt i bruk,10101,10101,10101,20061219,Q,Helse- og sosialtjenester,,,10101,10101,,Ikke utfylt,1495.0,0.0,1495.0,4,,L,22,EUREF89 UTM Sone 32,52,DigitFraStrekKart1_1000,7036917.0,572379.0,0.0,U,23,EUREF89 UTM Sone 33,52,DigitFraStrekKart1_1000,7044151.08,273333.57,0.0,1,N,0.0,X,K,A,,20061219,P3,,"{'x': 572379, 'y': 7036917, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,False,False,False,0,0,0.4036,0.112,0.053,0.1988607584,0.0,0.0,0.2047393399,0.0,0.0,0.0,0.0829250562,0.0,0,0.0288394684,0.0,0.0,0,0.0100133946,0.0,0,0.0433774459,0.0,0.0,0,Referansesituasjon,[0],"[27.06364175 26.2687193  26.28663209 ... 30.77256482 29.84214933
 29.37223435]","[15.22911306 14.95150352 14.80472113 ... 16.19572639 15.74244329
 15.31190945]",0,0,0,0,0,"[42.29275481 41.22022282 41.09135322 ... 46.96829121 45.58459262
 44.6841438 ]"
41,42,2987675,50,TRØNDELAG,5001,TRONDHEIM,182065072,0,719,Sykehus,TB,Tatt i bruk,10101,10101,10101,20061219,Q,Helse- og sosialtjenester,,,10101,10101,,Ikke utfylt,1680.0,0.0,1680.0,6,,L,22,EUREF89 UTM Sone 32,52,DigitFraStrekKart1_1000,7036799.0,572257.0,0.0,U,23,EUREF89 UTM Sone 33,52,DigitFraStrekKart1_1000,7044044.96,273200.99,0.0,1,N,0.0,X,K,A,,20061219,P3,,"{'x': 572257, 'y': 7036799, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,False,False,False,0,0,0.4535,0.126,0.06,0.223468946,0.0,0.0,0.2300749773,0.0,0.0,0.0,0.0931866852,0.0,0,0.032408232,0.0,0.0,0,0.0112525103,0.0,0,0.0487452235,0.0,0.0,0,Referansesituasjon,[0],"[30.41265427 29.5193635  29.53949292 ... 34.58054107 33.53499055
 33.00692556]","[17.11365214 16.80168958 16.63674348 ... 18.19987982 17.69050483
 17.20669423]",0,0,0,0,0,"[47.52630641 46.32105307 46.1762364  ... 52.7804209  51.22549538
 50.21361979]"
42,43,2987676,50,TRØNDELAG,5001,TRONDHEIM,182065080,0,719,Sykehus,TB,Tatt i bruk,10101,10101,10101,20061219,Q,Helse- og sosialtjenester,,,10101,10101,,Ikke utfylt,0.0,0.0,0.0,0,,L,22,EUREF89 UTM Sone 32,52,DigitFraStrekKart1_1000,7036728.0,572289.0,0.0,U,23,EUREF89 UTM Sone 33,52,DigitFraStrekKart1_1000,7043971.23,273226.22,0.0,1,N,0.0,X,K,A,,20061219,P3,,"{'x': 572289, 'y': 7036728, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,False,False,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,Referansesituasjon,[0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],0,0,0,0,0,0
43,44,2987677,50,TRØNDELAG,5001,TRONDHEIM,182065099,0,239,Annen lagerbygning,TB,Tatt i bruk,10101,10101,10101,20060215,Q,Helse- og sosialtjenester,,,10101,10101,,Ikke utfylt,0.0,0.0,0.0,0,,L,22,EUREF89 UTM Sone 32,52,DigitFraStrekKart1_1000,7036732.0,572375.0,0.0,U,23,EUREF89 UTM Sone 33,52,DigitFraStrekKart1_1000,7043967.17,273312.27,0.0,1,N,0.0,X,W,A,,20060215,P3,,"{'x': 572375, 'y': 7036732, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,False,False,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,Referansesituasjon,[0],[0],[0],0,0,0,0,0,0
44,45,2987680,50,TRØNDELAG,5001,TRONDHEIM,182065129,0,181,Garasjeuthus anneks til bolig,TB,Tatt i bruk,10101,10101,10101,20060215,Y,Annet som ikke er næring,,,10101,10101,,Ikke utfylt,36.0,0.0,36.0,1,,L,22,EUREF89 UTM Sone 32,52,DigitFraStrekKart1_1000,7036858.0,572264.0,0.0,U,23,EUREF89 UTM Sone 33,52,DigitFraStrekKart1_1000,7044103.08,273213.49,0.0,1,N,0.0,X,A,A,,20060215,P3,,"{'x': 572264, 'y': 7036858, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,False,True,False,0,0,0.0045,0.002,0.0,0.0055336428,0.0024872091,0.0,0.0014427802,0.0014427512,0.0016036824,0.0,0.0019310828,0.0,0,0.000147015,0.0,0.0019310828,0,0.0002251918,0.0001425203,0,0.000168069,8.26715e-05,0.0,0,Referansesituasjon,[0],[0.82658852 0.77617455 0.74518164 ... 0.99884059 0.91791335 0.89168546],[0.149919  0.1167045 0.104907  ... 0.2575485 0.2295975 0.182226 ],[0.21864225 0.21864225 0.21864225 ... 0.20606272 0.21235248 0.21235248],"[-0.37692499 -0.37692499 -0.37692499 ... -0.35523869 -0.36608184
 -0.36608184]",[0.23102127 0.18060731 0.14961439 ... 0.43753918 0.33947903 0.31325113],0,0,[0.59958253 0.51595406 0.47316364 ... 0.90115039 0.78142901 0.70782961]
